order_id,date,day_of_week,pickup_area,delivery_area,distance_km,dabbawala_id,customer_type,tiffin_type,tiffin_weight_kg,delivery_time_min,status,payment_mode,charge_inr,monthly_subscription,customer_feedback,return_reason
DBW03612,2023-05-14,Sunday,Bandra,Bandra,0.5,DW100,Corporate,Non-Veg,1.87,8,Delivered,Cash,59.34,No,Excellent,
DBW03613,2023-03-21,Tuesday,Churchgate,Chembur,19.82,DW005,Corporate,Veg,1.92,55,Delivered,Digital,173.2,No,Poor,
DBW03614,2022-02-24,Thursday,Sion,Thane,2.52,DW103,Residential,Mix,1.03,31,Delivered,Digital,60.69,No,Excellent,
DBW03615,2023-07-03,Monday,Bandra,Bandra,0.58,DW121,Residential,Mix,2.3,60,Delayed,Monthly-Pre-paid,53.77,Yes,Excellent,
DBW03616,2022-11-23,Wednesday,Vikhroli,Dadar,6.43,DW041,Residential,Non-Veg,2.23,34,Delivered,Monthly-Pre-paid,79.33,No,Average,
DBW03617,2022-02-07,Monday,Sion,Worli,6.84,DW138,Corporate,Veg,0.8,33,Delivered,Digital,85.63,Yes,Average,
DBW03618,2022-10-26,Wednesday,Sion,Goregaon,17.32,DW003,Corporate,Veg,1.13,62,Delivered,Monthly-Pre-paid,176.48,Yes,Good,
DBW03619,2022-11-14,Monday,Sion,Goregaon,17.31,DW027,Residential,Veg,1.32,67,Delivered,Cash,162.94,Yes,Average,
DBW03620,2022-03-05,Saturday,Vikhroli,Borivali,6.85,DW142,Corporate,Mix,2.17,32,Delivered,Cash,56.38,Yes,Average,
DBW03621,2023-12-29,Friday,Ghatkopar,Thane,17.12,DW129,Residential,Veg,1.42,62,Delivered,Monthly-Pre-paid,163.18,No,Excellent,
DBW03622,2022-06-12,Sunday,Chembur,Churchgate,19.45,DW114,Residential,Veg,2.0,60,Delivered,Cash,210.31,Yes,Good,
DBW03623,2022-08-30,Tuesday,Lower Parel,Kurla,13.83,DW091,Corporate,Mix,1.71,55,Delivered,Cash,149.18,No,Good,
DBW03624,2022-11-18,Friday,Bandra,Vikhroli,14.57,DW031,Residential,Non-Veg,1.84,56,Delivered,Digital,147.69,No,Average,
DBW03625,2023-08-31,Thursday,Kurla,Bandra,11.25,DW074,Corporate,Non-Veg,2.05,48,Delivered,Digital,131.35,Yes,Average,
DBW03626,2023-06-27,Tuesday,Chembur,Bandra,12.46,DW085,Residential,Veg,1.94,46,Delivered,Digital,127.52,Yes,Good,
DBW03627,2023-07-17,Monday,Dadar,Andheri,5.12,DW014,Residential,Veg,1.79,37,Delivered,Cash,71.42,Yes,Average,
DBW03628,2022-06-23,Thursday,Goregaon,Lower Parel,9.72,DW090,Residential,Veg,1.96,50,Delivered,Cash,101.31,No,Excellent,
DBW03629,2023-09-10,Sunday,Andheri,Kurla,6.07,DW014,Hospital,Non-Veg,1.91,27,Returned,Monthly-Pre-paid,85.76,Yes,Good,nan
DBW03630,2023-08-29,Tuesday,Sion,Vikhroli,3.86,DW019,Corporate,Mix,1.7,38,Delivered,Cash,52.81,Yes,Good,
DBW03631,2022-12-05,Monday,Borivali,Vikhroli,4.46,DW026,Hospital,Mix,1.58,46,Delayed,Cash,60.93,Yes,Good,
DBW03632,2023-02-03,Friday,Borivali,Worli,4.75,DW029,Corporate,Veg,2.74,29,Delivered,Monthly-Pre-paid,81.17,Yes,nan,
DBW03633,2022-01-28,Friday,Lower Parel,Borivali,16.09,DW013,School,Mix,1.58,58,Delivered,Digital,155.78,No,nan,
DBW03634,2023-07-10,Monday,Lower Parel,Vikhroli,13.08,DW144,Corporate,Mix,2.48,59,Delivered,Digital,143.11,No,Good,
DBW03635,2023-12-03,Sunday,Bandra,Dadar,5.89,DW121,Residential,Veg,1.46,22,Delivered,Monthly-Pre-paid,86.85,Yes,Excellent,
DBW03636,2022-12-11,Sunday,Chembur,Andheri,4.32,DW077,Corporate,Non-Veg,2.21,26,Delivered,Monthly-Pre-paid,63.37,No,Excellent,
DBW03637,2023-01-30,Monday,Goregaon,Dadar,13.66,DW056,Corporate,Non-Veg,2.69,67,Delivered,Monthly-Pre-paid,134.04,No,Good,
DBW03638,2022-12-31,Saturday,Vikhroli,Goregaon,14.66,DW029,Corporate,Veg,1.63,30,Delivered,Cash,127.46,No,nan,
DBW03639,2022-03-02,Wednesday,Malad,Bandra,9.69,DW143,Corporate,Mix,1.47,53,Delivered,Cash,91.1,No,Excellent,
DBW03640,2023-03-29,Wednesday,Vikhroli,Sion,4.23,DW120,Corporate,Mix,1.59,31,Delivered,Digital,73.0,No,Good,
DBW03641,2023-06-11,Sunday,Dadar,Bandra,6.46,DW113,Corporate,Non-Veg,1.79,27,Delivered,Monthly-Pre-paid,90.55,No,Good,
DBW03642,2023-11-09,Thursday,Bandra,Andheri,8.1,DW071,Residential,Veg,1.96,59,Delayed,Digital,79.93,Yes,Good,
DBW03643,2023-11-10,Friday,Sion,Andheri,11.23,DW005,Residential,Non-Veg,1.78,55,Delivered,Monthly-Pre-paid,125.83,Yes,Average,
DBW03644,2022-12-26,Monday,Worli,Vikhroli,9.94,DW096,Corporate,Non-Veg,1.59,51,Delivered,Cash,112.73,No,Average,
DBW03645,2023-12-02,Saturday,Chembur,Malad,4.83,DW074,School,Mix,2.78,28,Delivered,Digital,82.68,Yes,Average,
DBW03646,2023-01-21,Saturday,Andheri,Worli,15.59,DW045,Residential,Mix,1.7,46,Delivered,Digital,187.2,No,Good,
DBW03647,2023-04-14,Friday,Dadar,Sion,11.04,DW048,Corporate,Mix,1.49,56,Delivered,Digital,126.96,No,Excellent,
DBW03648,2023-03-16,Thursday,Bandra,Lower Parel,8.3,DW009,Corporate,Mix,2.22,50,Delivered,Cash,86.0,No,Average,
DBW03649,2023-12-31,Sunday,Goregaon,Vikhroli,14.75,DW131,Residential,Mix,2.22,46,Delivered,Digital,159.19,Yes,Good,
DBW03650,2023-06-23,Friday,Sion,Goregaon,18.56,DW025,Residential,Veg,2.51,79,Delivered,Monthly-Pre-paid,162.85,No,Excellent,
DBW03651,2022-03-29,Tuesday,Worli,Andheri,15.22,DW122,Hospital,Veg,2.76,53,Delivered,Digital,185.05,Yes,Poor,
DBW03652,2022-02-22,Tuesday,Sion,Lower Parel,17.42,DW146,Residential,Mix,1.97,71,Delivered,Monthly-Pre-paid,150.99,Yes,Average,
DBW03653,2022-10-27,Thursday,Kurla,Malad,6.13,DW007,School,Non-Veg,1.66,53,Delayed,Monthly-Pre-paid,85.6,No,Good,
DBW03654,2023-01-12,Thursday,Ghatkopar,Thane,19.3,DW094,Residential,Mix,0.85,66,Delivered,Cash,184.42,Yes,nan,
DBW03655,2023-05-04,Thursday,Goregaon,Sion,18.18,DW011,School,Mix,1.33,61,Delivered,Cash,169.21,No,Average,
DBW03656,2022-12-18,Sunday,Sion,Ghatkopar,19.22,DW125,Residential,Non-Veg,1.9,52,Delivered,Digital,176.64,No,nan,
DBW03657,2023-01-11,Wednesday,Kurla,Sion,4.64,DW077,Residential,Non-Veg,1.21,45,Delivered,Digital,87.58,No,Average,
DBW03658,2023-11-04,Saturday,Thane,Kurla,3.65,DW004,Residential,Non-Veg,1.01,29,Delayed,Monthly-Pre-paid,67.69,No,Average,
DBW03659,2022-09-02,Friday,Thane,Vikhroli,6.33,DW116,Residential,Mix,1.83,38,Delivered,Cash,78.36,No,Excellent,
DBW03660,2022-12-27,Tuesday,Malad,Ghatkopar,14.73,DW115,Corporate,Non-Veg,2.19,75,Delayed,Digital,173.81,No,Good,
DBW03661,2023-02-11,Saturday,Ghatkopar,Ghatkopar,0.5,DW139,Corporate,Non-Veg,1.68,17,Delivered,Cash,32.22,No,Average,
DBW03662,2022-12-08,Thursday,Vikhroli,Goregaon,12.94,DW073,Corporate,Non-Veg,2.25,62,Delivered,Digital,144.53,Yes,Poor,
DBW03663,2023-12-08,Friday,Churchgate,Sion,10.44,DW140,Corporate,Veg,2.11,58,Delivered,Digital,93.41,No,nan,
DBW03664,2023-12-04,Monday,Worli,Bandra,21.07,DW100,Hospital,Non-Veg,2.37,63,Delivered,Monthly-Pre-paid,179.24,Yes,Excellent,
DBW03665,2023-01-10,Tuesday,Borivali,Dadar,11.0,DW079,Residential,Non-Veg,2.89,45,Delivered,Monthly-Pre-paid,128.68,No,Average,
DBW03666,2022-11-25,Friday,Bandra,Churchgate,19.39,DW054,Corporate,Veg,3.11,68,Delivered,Cash,189.76,No,Good,
DBW03667,2023-03-06,Monday,Andheri,Sion,11.87,DW044,Corporate,Mix,2.17,70,Delayed,Monthly-Pre-paid,157.16,No,Average,
DBW03668,2022-05-13,Friday,Thane,Bandra,14.54,DW094,Corporate,Mix,1.57,66,Delivered,Monthly-Pre-paid,135.72,No,Good,
DBW03669,2022-11-07,Monday,Ghatkopar,Dadar,7.74,DW111,Hospital,Veg,1.83,53,Delivered,Cash,102.03,No,Good,
DBW03670,2022-06-08,Wednesday,Worli,Andheri,15.61,DW006,Hospital,Veg,2.59,67,Returned,Cash,151.21,No,Good,Wrong Address
DBW03671,2022-04-16,Saturday,Bandra,Sion,20.3,DW062,Corporate,Non-Veg,1.35,59,Delivered,Monthly-Pre-paid,205.12,No,Poor,
DBW03672,2022-03-11,Friday,Kurla,Dadar,5.68,DW007,Corporate,Veg,2.52,38,Delivered,Monthly-Pre-paid,86.94,No,Average,
DBW03673,2023-03-05,Sunday,Malad,Lower Parel,14.51,DW060,School,Veg,1.72,40,Delivered,Cash,145.65,Yes,Excellent,
DBW03674,2022-01-01,Saturday,Churchgate,Lower Parel,13.0,DW120,Residential,Non-Veg,1.91,43,Delivered,Digital,122.9,Yes,Average,
DBW03675,2023-04-17,Monday,Sion,Lower Parel,15.62,DW104,Hospital,Mix,1.4,45,Delivered,Monthly-Pre-paid,149.88,Yes,Average,
DBW03676,2022-11-12,Saturday,Borivali,Bandra,18.95,DW019,Corporate,Veg,1.14,49,Delivered,Cash,164.94,No,Good,
DBW03677,2022-09-25,Sunday,Kurla,Dadar,5.9,DW108,Corporate,Non-Veg,1.66,36,Returned,Digital,82.68,No,Good,nan
DBW03678,2023-07-16,Sunday,Churchgate,Thane,12.03,DW003,Residential,Non-Veg,2.45,69,Delayed,Monthly-Pre-paid,84.13,Yes,nan,
DBW03679,2023-01-29,Sunday,Kurla,Worli,8.19,DW002,Corporate,Veg,1.45,22,Delivered,Cash,86.79,No,Excellent,
DBW03680,2023-06-20,Tuesday,Ghatkopar,Worli,19.21,DW137,Hospital,Non-Veg,2.61,60,Delivered,Digital,197.28,No,Excellent,
DBW03681,2023-06-02,Friday,Borivali,Malad,12.73,DW005,Residential,Non-Veg,1.51,56,Delivered,Digital,145.08,Yes,Good,
DBW03682,2022-01-24,Monday,Malad,Malad,0.5,DW040,Corporate,Veg,1.27,25,Delivered,Cash,9.82,No,Good,
DBW03683,2022-06-07,Tuesday,Sion,Sion,1.09,DW020,Residential,Mix,1.93,24,Delivered,Digital,47.47,No,Good,
DBW03684,2023-02-21,Tuesday,Sion,Worli,7.18,DW088,Residential,Veg,2.14,43,Delivered,Monthly-Pre-paid,70.3,No,Good,
DBW03685,2023-12-14,Thursday,Andheri,Bandra,8.83,DW079,School,Non-Veg,1.89,45,Delivered,Cash,94.96,Yes,Good,
DBW03686,2022-04-23,Saturday,Worli,Churchgate,3.51,DW126,Corporate,Veg,1.88,19,Delivered,Digital,69.6,No,Good,
DBW03687,2022-03-19,Saturday,Bandra,Sion,17.68,DW149,Residential,Non-Veg,2.6,65,Delivered,Digital,156.81,Yes,Good,
DBW03688,2023-11-18,Saturday,Sion,Vikhroli,3.66,DW112,Corporate,Non-Veg,1.85,29,Delivered,Cash,80.67,Yes,Excellent,
DBW03689,2023-12-07,Thursday,Worli,Bandra,20.49,DW071,Hospital,Veg,1.56,59,Delivered,Cash,197.76,Yes,Good,
DBW03690,2022-05-03,Tuesday,Dadar,Churchgate,13.26,DW007,Residential,Veg,1.23,52,Delivered,Digital,143.02,Yes,Average,
DBW03691,2022-10-21,Friday,Borivali,Borivali,1.72,DW139,Corporate,Mix,2.44,58,Delayed,Digital,59.88,No,Average,
DBW03692,2023-04-03,Monday,Worli,Worli,0.53,DW085,Residential,Mix,1.59,31,Delivered,Monthly-Pre-paid,47.58,No,Good,
DBW03693,2022-05-23,Monday,Vikhroli,Churchgate,7.07,DW033,Residential,Veg,1.64,37,Delivered,Monthly-Pre-paid,98.59,Yes,Good,
DBW03694,2022-08-27,Saturday,Ghatkopar,Chembur,18.07,DW082,Residential,Non-Veg,2.33,59,Delivered,Cash,164.67,No,Good,
DBW03695,2022-10-16,Sunday,Churchgate,Malad,16.64,DW059,Corporate,Mix,2.83,53,Delivered,Monthly-Pre-paid,146.46,No,Excellent,
DBW03696,2023-04-14,Friday,Andheri,Worli,16.49,DW053,Residential,Non-Veg,1.93,72,Delivered,Monthly-Pre-paid,157.72,Yes,Good,
DBW03697,2022-08-13,Saturday,Sion,Sion,0.5,DW068,Hospital,Veg,1.73,8,Delivered,Digital,41.12,Yes,Average,
DBW03698,2022-10-28,Friday,Ghatkopar,Lower Parel,4.38,DW114,Corporate,Veg,1.8,35,Delivered,Digital,45.76,No,nan,
DBW03699,2022-07-31,Sunday,Thane,Borivali,4.66,DW025,Corporate,Mix,1.57,32,Delivered,Cash,76.01,No,Excellent,
DBW03700,2023-07-09,Sunday,Thane,Bandra,16.51,DW145,Hospital,Veg,1.62,53,Delivered,Cash,167.72,Yes,Good,
DBW03701,2022-04-22,Friday,Borivali,Lower Parel,14.67,DW010,Residential,Mix,1.62,57,Delivered,Cash,144.64,No,nan,
DBW03702,2022-06-18,Saturday,Lower Parel,Vikhroli,12.7,DW023,Residential,Veg,2.26,46,Delivered,Monthly-Pre-paid,132.51,No,Good,
DBW03703,2022-07-02,Saturday,Dadar,Bandra,5.71,DW102,Hospital,Mix,1.76,26,Delivered,Digital,76.67,No,Poor,
DBW03704,2023-10-24,Tuesday,Bandra,Kurla,13.38,DW022,Corporate,Veg,2.48,60,Delivered,Digital,143.63,Yes,Average,
DBW03705,2023-11-21,Tuesday,Churchgate,Ghatkopar,16.31,DW117,Hospital,Non-Veg,1.74,68,Returned,Digital,171.65,No,Poor,nan
DBW03706,2023-01-01,Sunday,Kurla,Vikhroli,2.89,DW111,Residential,Mix,1.62,29,Delivered,Monthly-Pre-paid,96.23,Yes,Average,
DBW03707,2022-04-25,Monday,Worli,Malad,15.71,DW065,Corporate,Mix,2.44,57,Delivered,Monthly-Pre-paid,158.19,Yes,Excellent,
DBW03708,2023-07-06,Thursday,Churchgate,Chembur,19.22,DW069,School,Veg,1.81,65,Delivered,Digital,174.12,No,Average,
DBW03709,2022-12-26,Monday,Kurla,Borivali,6.78,DW150,Residential,Non-Veg,1.74,57,Delivered,Digital,55.67,No,Excellent,
DBW03710,2023-09-13,Wednesday,Churchgate,Lower Parel,13.8,DW120,Corporate,Veg,1.82,51,Delivered,Cash,119.27,Yes,Average,
DBW03711,2022-09-20,Tuesday,Churchgate,Thane,13.8,DW095,School,Veg,2.53,63,Delivered,Digital,129.03,Yes,Good,
DBW03712,2023-12-31,Sunday,Goregaon,Thane,19.82,DW022,School,Mix,1.95,62,Delivered,Cash,198.87,Yes,Average,
DBW03713,2023-08-13,Sunday,Chembur,Worli,18.89,DW089,Hospital,Mix,2.42,57,Delivered,Monthly-Pre-paid,175.17,No,Excellent,
DBW03714,2022-06-13,Monday,Sion,Ghatkopar,19.49,DW006,Corporate,Mix,1.68,75,Delivered,Digital,192.05,Yes,Excellent,
DBW03715,2023-06-14,Wednesday,Bandra,Worli,21.83,DW038,Corporate,Mix,2.34,63,Delivered,Cash,193.68,No,Excellent,
DBW03716,2022-07-29,Friday,Andheri,Lower Parel,13.44,DW105,Residential,Non-Veg,1.92,63,Delivered,Digital,144.38,No,Good,
DBW03717,2022-09-13,Tuesday,Andheri,Thane,7.15,DW062,Hospital,Non-Veg,2.24,41,Delivered,Digital,100.32,Yes,Excellent,
DBW03718,2022-07-02,Saturday,Borivali,Kurla,6.51,DW150,Corporate,Non-Veg,2.28,34,Delivered,Monthly-Pre-paid,76.01,No,Excellent,
DBW03719,2023-05-14,Sunday,Vikhroli,Borivali,5.83,DW141,Residential,Mix,1.33,31,Delivered,Cash,83.19,No,Poor,
DBW03720,2022-07-11,Monday,Worli,Thane,9.98,DW015,Corporate,Veg,1.84,38,Delivered,Monthly-Pre-paid,103.24,No,Average,
DBW03721,2023-04-12,Wednesday,Kurla,Thane,4.21,DW133,Residential,Mix,2.28,32,Delivered,Cash,45.18,No,Good,
DBW03722,2023-03-02,Thursday,Chembur,Andheri,6.16,DW130,Residential,Mix,2.36,43,Delivered,Monthly-Pre-paid,87.57,Yes,Average,
DBW03723,2023-07-03,Monday,Churchgate,Malad,16.82,DW016,Corporate,Mix,2.43,73,Delivered,Digital,170.78,Yes,Good,
DBW03724,2023-12-27,Wednesday,Malad,Borivali,8.89,DW058,Residential,Non-Veg,1.85,35,Delivered,Digital,110.03,Yes,Average,
DBW03725,2022-01-07,Friday,Worli,Bandra,22.43,DW143,Residential,Non-Veg,2.57,85,Delivered,Monthly-Pre-paid,223.8,Yes,Good,
DBW03726,2023-12-24,Sunday,Worli,Churchgate,3.84,DW003,Residential,Non-Veg,1.47,41,Delayed,Cash,57.02,No,Excellent,
DBW03727,2022-03-21,Monday,Goregaon,Malad,20.19,DW009,Hospital,Non-Veg,1.05,72,Delivered,Monthly-Pre-paid,188.86,Yes,Average,
DBW03728,2023-01-20,Friday,Thane,Chembur,6.18,DW077,Corporate,Veg,1.66,44,Delivered,Monthly-Pre-paid,75.13,Yes,nan,
DBW03729,2022-09-06,Tuesday,Kurla,Churchgate,10.6,DW143,Corporate,Mix,2.4,52,Delivered,Cash,119.98,No,Good,
DBW03730,2023-04-12,Wednesday,Andheri,Thane,7.14,DW042,Residential,Non-Veg,1.26,44,Delivered,Cash,85.05,Yes,Excellent,
DBW03731,2023-06-11,Sunday,Malad,Thane,6.7,DW116,Residential,Veg,1.07,16,Delivered,Monthly-Pre-paid,85.52,No,Average,
DBW03732,2023-09-20,Wednesday,Churchgate,Sion,8.98,DW105,Corporate,Mix,0.94,36,Delivered,Cash,91.01,Yes,Good,
DBW03733,2022-10-21,Friday,Vikhroli,Worli,7.78,DW022,School,Non-Veg,2.17,43,Delivered,Digital,76.83,No,Good,
DBW03734,2023-11-13,Monday,Worli,Borivali,7.59,DW044,Corporate,Veg,1.08,36,Delivered,Cash,77.09,Yes,Excellent,
DBW03735,2022-08-24,Wednesday,Dadar,Malad,7.69,DW094,Corporate,Non-Veg,2.07,47,Delivered,Monthly-Pre-paid,97.74,No,Excellent,
DBW03736,2022-05-29,Sunday,Lower Parel,Ghatkopar,4.96,DW073,Hospital,Non-Veg,1.64,18,Delivered,Monthly-Pre-paid,69.04,No,Average,
DBW03737,2022-10-04,Tuesday,Lower Parel,Kurla,11.72,DW036,School,Veg,1.41,49,Delivered,Monthly-Pre-paid,116.38,Yes,nan,
DBW03738,2023-01-21,Saturday,Sion,Vikhroli,5.23,DW031,Residential,Veg,1.3,32,Delivered,Monthly-Pre-paid,81.82,Yes,Good,
DBW03739,2023-05-03,Wednesday,Malad,Bandra,10.16,DW084,Corporate,Non-Veg,1.9,44,Delivered,Digital,133.16,No,Poor,
DBW03740,2023-08-31,Thursday,Andheri,Bandra,8.23,DW125,Corporate,Mix,1.42,37,Delivered,Cash,88.41,No,Excellent,
DBW03741,2022-06-14,Tuesday,Dadar,Kurla,5.92,DW062,Corporate,Mix,1.8,41,Delivered,Monthly-Pre-paid,61.13,No,Excellent,
DBW03742,2022-08-10,Wednesday,Sion,Borivali,1.97,DW139,Residential,Veg,2.0,31,Delivered,Monthly-Pre-paid,59.9,No,Good,
DBW03743,2023-11-17,Friday,Chembur,Goregaon,25.51,DW101,Residential,Non-Veg,2.11,88,Delivered,Cash,234.27,No,Excellent,
DBW03744,2022-11-18,Friday,Lower Parel,Borivali,16.34,DW061,Corporate,Mix,2.27,55,Delivered,Monthly-Pre-paid,157.93,No,Average,
DBW03745,2022-06-26,Sunday,Chembur,Goregaon,23.22,DW107,Residential,Non-Veg,1.88,61,Delivered,Cash,231.03,No,nan,
DBW03746,2023-12-21,Thursday,Bandra,Lower Parel,9.34,DW068,Residential,Non-Veg,1.27,32,Delivered,Digital,100.81,Yes,Excellent,
DBW03747,2022-11-24,Thursday,Lower Parel,Kurla,10.66,DW114,Corporate,Mix,2.03,53,Delivered,Cash,121.23,No,nan,
DBW03748,2023-12-21,Thursday,Vikhroli,Churchgate,8.01,DW148,Corporate,Non-Veg,2.13,38,Delivered,Cash,96.47,No,Good,
DBW03749,2023-11-03,Friday,Bandra,Sion,18.42,DW119,Hospital,Mix,1.71,73,Delayed,Cash,226.04,No,Excellent,
DBW03750,2023-10-24,Tuesday,Chembur,Vikhroli,10.86,DW022,Corporate,Non-Veg,1.66,61,Delayed,Cash,114.84,No,Good,
DBW03751,2023-03-01,Wednesday,Worli,Goregaon,13.73,DW011,Corporate,Non-Veg,3.04,53,Delivered,Digital,153.89,No,Good,
DBW03752,2023-08-06,Sunday,Vikhroli,Churchgate,8.35,DW122,Corporate,Non-Veg,1.15,29,Delivered,Cash,93.04,Yes,Average,
DBW03753,2023-12-03,Sunday,Thane,Borivali,5.1,DW128,Residential,Mix,2.05,18,Delivered,Digital,77.52,No,Average,
DBW03754,2022-07-16,Saturday,Lower Parel,Andheri,11.81,DW086,Residential,Non-Veg,2.32,42,Delivered,Digital,121.57,Yes,Average,
DBW03755,2022-01-28,Friday,Vikhroli,Borivali,5.08,DW037,Residential,Veg,1.63,40,Delivered,Digital,82.54,Yes,Average,
DBW03756,2022-08-23,Tuesday,Bandra,Thane,16.21,DW133,Corporate,Non-Veg,1.72,58,Delivered,Digital,158.21,Yes,Average,
DBW03757,2023-04-10,Monday,Worli,Borivali,7.14,DW068,Residential,Veg,1.6,48,Delivered,Digital,94.66,No,Excellent,
DBW03758,2023-02-04,Saturday,Dadar,Goregaon,14.52,DW044,Corporate,Veg,1.8,58,Delayed,Cash,134.83,No,nan,
DBW03759,2022-02-28,Monday,Malad,Chembur,4.83,DW055,Hospital,Mix,2.25,41,Delivered,Cash,56.7,No,Excellent,
DBW03760,2023-02-14,Tuesday,Dadar,Goregaon,15.67,DW045,School,Non-Veg,1.7,61,Returned,Cash,127.14,Yes,Good,nan
DBW03761,2022-05-08,Sunday,Vikhroli,Churchgate,7.74,DW043,Residential,Veg,3.36,44,Delivered,Cash,97.38,Yes,Average,
DBW03762,2023-01-05,Thursday,Ghatkopar,Worli,20.39,DW049,Corporate,Mix,1.57,66,Delivered,Digital,183.37,No,Excellent,
DBW03763,2023-02-25,Saturday,Malad,Sion,12.07,DW102,Residential,Mix,2.49,47,Delivered,Digital,159.47,Yes,Good,
DBW03764,2023-04-10,Monday,Vikhroli,Borivali,6.71,DW003,Corporate,Veg,2.07,48,Delivered,Monthly-Pre-paid,76.6,No,Excellent,
DBW03765,2022-10-29,Saturday,Thane,Churchgate,12.85,DW055,Corporate,Veg,1.85,48,Delivered,Cash,151.49,Yes,Excellent,
DBW03766,2022-10-26,Wednesday,Andheri,Worli,18.04,DW026,School,Mix,2.54,59,Delivered,Cash,191.5,Yes,Average,
DBW03767,2023-05-11,Thursday,Dadar,Thane,9.4,DW098,Corporate,Veg,1.0,47,Delivered,Monthly-Pre-paid,101.54,No,nan,
DBW03768,2023-07-01,Saturday,Dadar,Bandra,8.95,DW150,Corporate,Mix,2.01,44,Delivered,Monthly-Pre-paid,90.54,No,Good,
DBW03769,2023-08-13,Sunday,Bandra,Churchgate,20.39,DW119,Residential,Non-Veg,1.44,60,Delivered,Cash,191.06,Yes,Poor,
DBW03770,2022-09-01,Thursday,Kurla,Borivali,7.67,DW038,Residential,Non-Veg,1.58,32,Delivered,Monthly-Pre-paid,108.34,Yes,Good,
DBW03771,2022-11-06,Sunday,Churchgate,Andheri,16.02,DW077,Residential,Non-Veg,1.56,50,Delivered,Digital,192.48,Yes,Average,
DBW03772,2022-08-30,Tuesday,Kurla,Dadar,7.19,DW003,Corporate,Veg,1.32,46,Delivered,Monthly-Pre-paid,69.02,Yes,Poor,
DBW03773,2023-01-21,Saturday,Kurla,Thane,5.22,DW062,Residential,Mix,0.97,24,Delivered,Digital,71.99,No,Average,
DBW03774,2022-04-03,Sunday,Churchgate,Worli,3.05,DW042,Corporate,Non-Veg,1.99,28,Delivered,Digital,45.36,No,Good,
DBW03775,2022-11-10,Thursday,Churchgate,Dadar,12.95,DW076,School,Veg,1.77,50,Delivered,Digital,128.17,Yes,Good,
DBW03776,2022-05-18,Wednesday,Bandra,Lower Parel,7.5,DW062,Corporate,Mix,1.65,56,Delayed,Monthly-Pre-paid,115.58,Yes,Average,
DBW03777,2023-01-24,Tuesday,Kurla,Lower Parel,11.92,DW103,Corporate,Veg,2.18,60,Delivered,Monthly-Pre-paid,113.83,Yes,Poor,
DBW03778,2023-09-13,Wednesday,Dadar,Bandra,6.01,DW083,Residential,Non-Veg,2.03,40,Delivered,Monthly-Pre-paid,53.96,Yes,Good,
DBW03779,2023-12-21,Thursday,Andheri,Chembur,5.07,DW141,Corporate,Non-Veg,1.67,27,Delivered,Cash,73.63,No,Poor,
DBW03780,2022-11-22,Tuesday,Goregaon,Andheri,23.09,DW011,Residential,Veg,3.33,87,Delivered,Monthly-Pre-paid,220.39,Yes,Good,
DBW03781,2022-02-11,Friday,Worli,Churchgate,5.86,DW142,Corporate,Veg,2.31,38,Delivered,Monthly-Pre-paid,70.56,No,Average,
DBW03782,2022-06-16,Thursday,Lower Parel,Vikhroli,9.65,DW119,Corporate,Veg,3.02,45,Delivered,Cash,97.02,No,Average,
DBW03783,2022-03-18,Friday,Goregaon,Sion,18.44,DW107,Corporate,Mix,1.59,65,Delivered,Monthly-Pre-paid,179.89,No,Excellent,
DBW03784,2023-07-09,Sunday,Worli,Malad,16.75,DW124,Corporate,Non-Veg,1.92,48,Delivered,Cash,143.73,No,Good,
DBW03785,2023-12-20,Wednesday,Chembur,Sion,10.7,DW008,Corporate,Mix,1.18,42,Delivered,Cash,121.91,Yes,Average,
DBW03786,2023-02-09,Thursday,Sion,Churchgate,9.84,DW032,Corporate,Veg,1.63,41,Delivered,Cash,103.48,No,Average,
DBW03787,2022-05-10,Tuesday,Chembur,Bandra,14.02,DW001,Corporate,Veg,1.51,57,Delivered,Digital,162.95,No,Good,
DBW03788,2022-01-16,Sunday,Worli,Ghatkopar,17.89,DW120,Hospital,Veg,3.3,78,Delayed,Cash,177.92,No,Average,
DBW03789,2023-12-14,Thursday,Bandra,Malad,8.7,DW054,Residential,Veg,1.45,44,Delivered,Digital,97.33,Yes,nan,
DBW03790,2022-08-19,Friday,Bandra,Dadar,7.0,DW055,Corporate,Non-Veg,1.68,38,Delivered,Monthly-Pre-paid,82.53,Yes,Excellent,
DBW03791,2022-03-23,Wednesday,Lower Parel,Thane,15.95,DW092,Corporate,Veg,1.07,60,Delivered,Digital,128.63,Yes,Good,
DBW03792,2022-05-10,Tuesday,Chembur,Andheri,4.58,DW064,Corporate,Non-Veg,2.07,30,Delivered,Cash,64.81,Yes,nan,
DBW03793,2022-07-06,Wednesday,Borivali,Sion,0.5,DW096,Corporate,Mix,1.35,41,Delayed,Digital,30.95,No,Excellent,
DBW03794,2023-04-24,Monday,Lower Parel,Vikhroli,11.0,DW141,Residential,Veg,2.26,49,Delivered,Monthly-Pre-paid,118.8,No,Poor,
DBW03795,2023-10-14,Saturday,Goregaon,Ghatkopar,13.42,DW050,Corporate,Veg,0.91,49,Delivered,Digital,134.47,No,Good,
DBW03796,2022-07-20,Wednesday,Chembur,Churchgate,18.89,DW134,School,Mix,1.74,64,Delivered,Digital,202.55,No,Good,
